Type,Date,Order Number,Store,Location,Delivery Platform,Subtotal,Commission,Discounts,Adjustments,Marketplace Facilitator Tax,Total Tax Charged to Customer,Tax Passed through to Operator,Tip,Restaurant Fulfilled Delivery Fee,Other,You earned,Notes
Delivery,2022-03-25,#75f9c4f7,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.99,-$5.60,$0.00,$0.00,$0.00,$1.08,$1.08,,$0.00,,$9.47,
Delivery,2022-03-25,#d2a7e9c9,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$41.98,-$16.79,$0.00,$0.00,$0.00,$3.25,$3.25,,$0.00,,$28.44,
Delivery,2022-03-25,#7407e627,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-03-25,#20392,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$56.97,-$22.79,$0.00,$0.00,-$4.42,$4.42,$0.00,,$0.00,,$34.18,
Delivery,2022-03-25,#1141d77d,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$48.45,-$19.38,$0.00,$0.00,$0.00,$3.75,$3.75,,$0.00,,$32.82,
Delivery,2022-03-25,#574b668e,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.00,-$8.40,$0.00,$0.00,$0.00,$1.63,$1.63,,$0.00,,$14.23,
Delivery,2022-03-25,#af2b24df,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.90,-$11.16,$0.00,$0.00,$0.00,$2.16,$2.16,,$0.00,,$18.90,
Delivery,2022-03-25,#09a98e9f,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.00,-$11.20,$0.00,$0.00,$0.00,$2.17,$2.17,,$0.00,,$18.97,
Delivery,2022-03-25,#5a3c4459,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.49,-$6.60,$0.00,$0.00,$0.00,$1.28,$1.28,,$0.00,,$11.17,
Delivery,2022-03-26,#61b525f0,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$47.98,-$13.89,-$5.00,$0.00,$0.00,$3.33,$3.33,,$0.00,,$32.42,
Delivery,2022-03-26,#5B5AA,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$26.00,-$5.40,-$5.00,$0.00,-$1.63,$1.63,$0.00,,$0.00,,$15.60,
Delivery,2022-03-26,#DB34C,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$35.98,-$11.39,-$3.00,$0.00,-$2.56,$2.56,$0.00,,$0.00,,$21.59,
Delivery,2022-03-26,#92f93dd6,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-03-26,#E244A,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$26.99,-$10.80,$0.00,$0.00,-$2.09,$2.09,$0.00,,$0.00,,$16.19,
Delivery,2022-03-26,#4D0A9,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$3.18,-$3.00,$0.00,-$0.96,$0.96,$0.00,,$0.00,,$9.27,
Delivery,2022-03-26,#D0EF3,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.79,
Delivery,2022-03-26,#1c348d0e,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$24.95,-$5.99,-$3.99,$0.00,$0.00,$1.93,$1.93,,$0.00,,$16.90,
Delivery,2022-03-26,#5F4E5,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.99,-$7.20,$0.00,$0.00,-$1.39,$1.39,$0.00,,$0.00,,$10.79,
Delivery,2022-03-26,#b3579b70,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.99,-$5.60,$0.00,$0.00,$0.00,$1.08,$1.08,,$0.00,,$9.47,
Delivery,2022-03-26,#af360511,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.19,$0.00,$0.00,$0.00,$1.39,$1.39,,$0.00,,$12.18,
Delivery,2022-03-26,#D684D,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$16.49,-$3.59,-$3.00,$0.00,-$1.05,$1.05,$0.00,,$0.00,,$9.90,
Delivery,2022-03-26,#b5156490,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.99,-$8.00,$0.00,$0.00,$0.00,$1.55,$1.55,,$0.00,,$13.54,
Delivery,2022-03-26,#421f7a64,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$32.97,-$7.19,-$5.99,$0.00,$0.00,$2.17,$2.17,,$0.00,,$21.96,
Delivery,2022-03-26,#2a9b45ca,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.99,-$9.60,$0.00,$0.00,$0.00,$1.86,$1.86,,$0.00,,$16.25,
Delivery,2022-03-26,#001b87a0,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.95,-$3.09,-$3.39,$0.00,$0.00,$1.05,$1.05,,$0.00,,$11.52,
Delivery,2022-03-26,#45E38,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$39.99,-$11.00,-$5.00,$0.00,-$2.71,$2.71,$0.00,,$0.00,,$23.99,
Delivery,2022-03-26,#3ECFD,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$21.00,-$8.40,$0.00,$0.00,-$1.63,$1.63,$0.00,,$0.00,,$12.60,
Delivery,2022-03-26,#D320A,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.95,-$3.38,-$3.00,$0.00,-$1.00,$1.00,$0.00,,$0.00,,$9.57,
Delivery,2022-03-26,#882118387492821,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$61.94,-$19.62,-$5.00,$0.00,$0.00,$4.41,$4.41,,$0.00,,$41.73,
Delivery,2022-03-26,#BBF79,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$31.90,-$9.76,-$3.00,$0.00,-$2.24,$2.24,$0.00,,$0.00,,$19.14,
Delivery,2022-03-26,#C44D6,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$29.40,-$11.76,$0.00,$0.00,-$2.28,$2.28,$0.00,,$0.00,,$17.64,
Delivery,2022-03-26,#a56c94f1,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.81,
Delivery,2022-03-26,#c3ad930d,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$38.98,-$10.29,-$5.00,$0.00,$0.00,$2.63,$2.63,,$0.00,,$26.32,
Delivery,2022-03-26,#40ce26b9,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-03-26,#357F1,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.98,-$9.59,$0.00,$0.00,-$1.86,$1.86,$0.00,,$0.00,,$14.39,
Delivery,2022-03-26,#21C06,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$27.98,-$6.19,-$5.00,$0.00,-$1.78,$1.78,$0.00,,$0.00,,$16.79,
Delivery,2022-03-27,#aee9adf6,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$38.46,-$9.32,-$5.77,$0.00,$0.00,$2.53,$2.53,,$0.00,,$25.90,
Delivery,2022-03-27,#a0ceed87,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.00,-$8.40,$0.00,$0.00,$0.00,$1.63,$1.63,,$0.00,,$14.23,
Delivery,2022-03-27,#1c76634b,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.50,-$10.20,$0.00,$0.00,$0.00,$1.98,$1.98,,$0.00,,$17.28,
Delivery,2022-03-27,#f44e2a64,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$0.00,$1.08,$1.08,,$0.00,,$9.45,
Delivery,2022-03-27,#701f4ace,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$32.99,-$7.90,-$5.00,$0.00,$0.00,$2.17,$2.17,,$0.00,,$22.26,
Delivery,2022-03-27,#9DAF2,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.94,-$5.38,-$5.00,$0.00,-$1.62,$1.62,$0.00,,$0.00,,$15.56,
Delivery,2022-03-27,#f1f71896,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.48,-$8.99,$0.00,$0.00,$0.00,$1.74,$1.74,,$0.00,,$15.23,
Delivery,2022-03-27,#0db88fbe,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.99,-$3.10,-$5.00,$0.00,$0.00,$1.24,$1.24,,$0.00,,$14.13,
Delivery,2022-03-27,#a9a6527e,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.00,-$11.20,$0.00,$0.00,$0.00,$2.17,$2.17,,$0.00,,$18.97,
Delivery,2022-03-27,#6A024,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$42.97,-$12.19,-$5.00,$0.00,-$2.94,$2.94,$0.00,,$0.00,,$25.78,
Delivery,2022-03-27,#9B3D6,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$32.50,-$13.00,$0.00,$0.00,-$2.52,$2.52,$0.00,,$0.00,,$19.50,
Delivery,2022-03-27,#BEA93,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$30.97,-$9.39,-$3.00,$0.00,-$2.17,$2.17,$0.00,,$0.00,,$18.58,
Delivery,2022-03-27,#5B338,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$3.20,-$3.00,$0.00,-$0.97,$0.97,$0.00,,$0.00,,$9.29,
Delivery,2022-03-27,#d1586a06,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.99,-$7.20,$0.00,$0.00,$0.00,$1.39,$1.39,,$0.00,,$12.18,
Delivery,2022-03-27,#4911F,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$27.48,-$7.99,-$3.00,$0.00,-$1.90,$1.90,$0.00,,$0.00,,$16.49,
Delivery,2022-03-27,#27b3330d,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.97,-$6.29,-$5.00,$0.00,$0.00,$1.86,$1.86,,$0.00,,$19.54,
Delivery,2022-03-27,#F7B1D,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$50.99,-$15.40,-$5.00,$0.00,-$3.56,$3.56,$0.00,,$0.00,,$30.59,
Delivery,2022-03-27,#2DE06,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$18.98,-$4.59,-$3.00,$0.00,-$1.24,$1.24,$0.00,,$0.00,,$11.39,
Delivery,2022-03-27,#9F29F,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,-$7.39,-$3.00,$0.00,-$1.78,$1.78,$0.00,,$0.00,,$15.59,
Delivery,2022-03-27,#1498E,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.00,-$4.20,-$5.00,$0.00,-$1.40,$1.40,$0.00,,$0.00,,$13.80,
Delivery,2022-03-27,#6ff0ea37,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-03-27,#ad8a5623,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$0.00,$1.00,$1.00,,$0.00,,$8.77,
Delivery,2022-03-27,#bbc24b41,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.99,-$4.30,-$5.00,$0.00,$0.00,$1.47,$1.47,,$0.00,,$16.16,
Delivery,2022-03-28,#9ec84617,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.95,-$6.38,$0.00,$0.00,$0.00,$1.24,$1.24,,$0.00,,$10.81,
Delivery,2022-03-28,#94ecd3d5,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.99,-$11.20,$0.00,$0.00,$0.00,$1.78,$1.78,,$0.00,,$18.57,
Delivery,2022-03-28,#94ecd3d5,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.99,-$5.90,-$5.00,$0.00,$0.00,$1.78,$1.78,,$0.00,,$18.87,
Delivery,2022-03-28,#70773,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.00,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.80,
Delivery,2022-03-28,#0B757,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$45.96,-$15.38,-$3.00,$0.00,-$3.33,$3.33,$0.00,,$0.00,,$27.58,
Delivery,2022-03-28,#7BB23,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.79,
Delivery,2022-03-28,#960a4798,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.50,-$4.61,-$5.99,$0.00,$0.00,$1.67,$1.67,,$0.00,,$17.57,
Delivery,2022-03-28,#35F87,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$6.18,$0.00,$0.00,-$1.20,$1.20,$0.00,,$0.00,,$9.27,
Delivery,2022-03-28,#3e8e7042,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$0.00,$1.00,$1.00,,$0.00,,$8.77,
Delivery,2022-03-28,#91B73,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$29.48,-$11.79,$0.00,$0.00,-$2.28,$2.28,$0.00,,$0.00,,$17.69,
Delivery,2022-03-28,#2dad55a9,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.48,-$3.00,-$5.99,$0.00,$0.00,$1.35,$1.35,,$0.00,,$14.85,
Delivery,2022-03-28,#5E814,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.00,-$6.20,-$3.00,$0.00,-$1.55,$1.55,$0.00,,$0.00,,$13.80,
Delivery,2022-03-28,#01c976f7,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.95,$1.90,-$7.98,$0.00,$0.00,$0.62,$0.62,,$0.00,,$10.49,
Delivery,2022-03-28,#4bfc20cd,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.90,-$10.36,$0.00,$0.00,$0.00,$2.01,$2.01,,$0.00,,$17.55,
Delivery,2022-03-28,#471db909,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.99,-$8.80,$0.00,$0.00,$0.00,$1.70,$1.70,,$0.00,,$14.89,
Delivery,2022-03-28,#A7574,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.90,$2.59,-$12.95,$0.00,-$1.00,$1.00,$0.00,,$0.00,,$15.54,
Delivery,2022-03-28,#D4E32,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.79,
Delivery,2022-03-28,#493218407629677,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$30.97,-$12.39,$0.00,$0.00,$0.00,$2.40,$2.40,,$0.00,,$20.98,
Delivery,2022-03-28,#9118cf36,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.95,-$5.98,$0.00,$0.00,$0.00,$1.16,$1.16,,$0.00,,$10.13,
Delivery,2022-03-28,#4c102a18,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.99,-$5.60,$0.00,$0.00,$0.00,$1.08,$1.08,,$0.00,,$9.47,
Delivery,2022-03-28,#b5d8b01d,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.81,
Delivery,2022-03-28,#d492aaa4,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-03-28,#43e29ac6,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.99,$1.90,-$10.00,$0.00,$0.00,$0.85,$0.85,,$0.00,,$13.74,
Delivery,2022-03-28,#be491a54,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$32.00,-$12.80,$0.00,$0.00,$0.00,$2.48,$2.48,,$0.00,,$21.68,
Delivery,2022-03-29,#ABD19,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,$2.60,-$12.99,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$15.59,
Delivery,2022-03-29,#9040f9f8,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.00,-$10.80,$0.00,$0.00,$0.00,$2.09,$2.09,,$0.00,,$18.29,
Delivery,2022-03-29,#B1B24,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$0.00,-$1.39,$1.39,$0.00,,$0.00,,$10.79,
Delivery,2022-03-29,#A8C51,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$16.00,-$6.40,$0.00,$0.00,-$1.24,$1.24,$0.00,,$0.00,,$9.60,
Delivery,2022-03-29,#06e54f1d,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$31.97,-$7.49,-$5.00,$0.00,$0.00,$2.09,$2.09,,$0.00,,$21.57,
Delivery,2022-03-29,#56539,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$31.97,-$12.79,$0.00,$0.00,-$2.48,$2.48,$0.00,,$0.00,,$19.18,
Delivery,2022-03-29,#d0198a51,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$0.00,$1.08,$1.08,,$0.00,,$9.45,
Delivery,2022-03-29,#beccdeb1,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.99,-$8.80,$0.00,$0.00,$0.00,$1.70,$1.70,,$0.00,,$14.89,
Delivery,2022-03-29,#514A5,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.00,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.80,
Delivery,2022-03-29,#696CA,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.95,-$6.38,$0.00,$0.00,-$1.24,$1.24,$0.00,,$0.00,,$9.57,
Delivery,2022-03-29,#04d9d859,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$39.46,-$4.79,-$10.99,$0.00,$0.00,$2.28,$2.28,,$0.00,,$25.96,
Delivery,2022-03-29,#F7932,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$82.97,-$26.20,-$6.99,$0.00,-$5.89,$5.89,$0.00,,$0.00,,$49.78,
Delivery,2022-03-29,#6C45A,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$27.98,-$11.19,$0.00,$0.00,-$2.17,$2.17,$0.00,,$0.00,,$16.79,
Delivery,2022-03-29,#7d9c52c2,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.49,-$5.00,$0.00,$0.00,$0.00,$0.97,$0.97,,$0.00,,$8.46,
Delivery,2022-03-29,#9F1B9,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$38.47,-$15.39,$0.00,$0.00,-$2.98,$2.98,$0.00,,$0.00,,$23.08,
Delivery,2022-03-29,#f89684f4,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.99,-$11.20,$0.00,$0.00,$0.00,$2.17,$2.17,,$0.00,,$18.96,
Delivery,2022-03-29,#398318412853346,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$95.92,-$38.37,$0.00,$0.00,$0.00,$7.43,$7.43,,$0.00,,$64.98,
Delivery,2022-03-29,#433918416100359,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$18.98,-$7.59,$0.00,$0.00,$0.00,$1.47,$1.47,,$0.00,,$12.86,
Delivery,2022-03-29,#dfaeddf0,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$0.00,$1.00,$1.00,,$0.00,,$8.77,
Delivery,2022-03-29,#97499,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.79,
Delivery,2022-03-29,#1FEEC,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$40.40,-$16.16,$0.00,$0.00,-$3.13,$3.13,$0.00,,$0.00,,$24.24,
Delivery,2022-03-29,#5FBDE,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$35.99,-$14.40,$0.00,$0.00,-$2.79,$2.79,$0.00,,$0.00,,$21.59,
Delivery,2022-03-29,#0ca4df6e,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.45,-$7.38,$0.00,$0.00,$0.00,$1.43,$1.43,,$0.00,,$12.50,
Delivery,2022-03-29,#a02ebf99,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$41.00,-$16.40,$0.00,$0.00,$0.00,$3.18,$3.18,,$0.00,,$27.78,
Delivery,2022-03-29,#65fcda0b,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$55.80,-$22.32,$0.00,$0.00,$0.00,$4.32,$4.32,,$0.00,,$37.80,
Delivery,2022-03-29,#c7a46d0d,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$45.85,-$18.34,$0.00,$0.00,$0.00,$3.55,$3.55,,$0.00,,$31.06,
Delivery,2022-03-29,#8DAD1,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$0.00,-$1.39,$1.39,$0.00,,$0.00,,$10.79,
Delivery,2022-03-29,#62862a9d,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$37.23,-$4.59,-$10.00,$0.00,$0.00,$2.11,$2.11,,$0.00,,$24.75,
Delivery,2022-03-29,#085f1dff,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.99,-$10.40,$0.00,$0.00,$0.00,$2.01,$2.01,,$0.00,,$17.60,
Delivery,2022-03-29,#12c13ef6,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.99,-$5.60,$0.00,$0.00,$0.00,$1.08,$1.08,,$0.00,,$9.47,
Delivery,2022-03-29,#B5B84,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$16.45,-$6.58,$0.00,$0.00,-$1.27,$1.27,$0.00,,$0.00,,$9.87,
Delivery,2022-03-29,#4DC1F,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$41.85,-$3.79,-$12.95,$0.00,-$2.24,$2.24,$0.00,,$0.00,,$25.11,
Delivery,2022-03-30,#43433,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.00,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.80,
Delivery,2022-03-30,#f46b38a5,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.00,$2.30,-$10.00,$0.00,$0.00,$0.78,$0.78,,$0.00,,$13.08,
Delivery,2022-03-30,#5DBEE,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,$2.60,-$12.99,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$15.59,
