Order Channel,ID,Fulfillment Type,Restaurant,Type,Description,Date,Time,Subtotal,Delivery Fee,Service Fee,Service Fee Exemption,(flexible fees),Tax Fee,Tax Fee Exemption,Tip,Restaurant Total,Commission,GH+ Commission,Delivery Commission,Processing Fee,Withheld Tax,Withheld Tax Exemption,Targeted Promotion,Rewards
MARKETPLACE,O-885028923802675,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/12/25,"5:40 PM PST, UTC-08:00",35.97,4.99,0,0,n/a,3.18,0,2,46.14,-5.12,n/a,0,-1.71,0,0,0,n/a
MARKETPLACE,O-777028606634091,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/11/25,"6:13 PM PST, UTC-08:00",20.46,0,0,0,n/a,1.59,0,0,22.05,-2.56,n/a,0,-0.97,0,0,0,n/a
MARKETPLACE,W-158029300584938,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/23/25,"2:28 PM PDT, UTC-07:00",69.29,2.99,0,0,n/a,5.6,0,8.54,86.42,0,n/a,0,-2.94,0,0,0,n/a
MARKETPLACE,O-413429459197607,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/06/25,"8:38 PM PDT, UTC-07:00",16.99,0,0,0,n/a,1.32,0,0,18.31,-2.12,n/a,0,-0.86,0,0,0,n/a
MARKETPLACE,O-255529013245937,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/22/25,"10:46 AM PST, UTC-08:00",25.98,2.99,0,0,n/a,2.24,0,4.41,35.62,-3.62,n/a,0,-1.39,0,0,0,n/a
MARKETPLACE,O-584428815455755,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/01/25,"6:34 PM PST, UTC-08:00",19.47,0,0,0,n/a,1.51,0,0,20.98,-2.43,n/a,0,-0.94,0,0,0,n/a
MARKETPLACE,O-961429188662798,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/10/25,"7:25 PM PDT, UTC-07:00",30.48,0,0,0,n/a,2.36,0,0,32.84,-3.81,n/a,0,-1.3,0,0,0,n/a
MARKETPLACE,O-473929796143615,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/11/25,"2:31 PM PDT, UTC-07:00",23.99,0,0,0,n/a,1.86,0,0,25.85,-3,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,W-436128655875761,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/17/25,"11:53 AM PST, UTC-08:00",23.99,0,0,0,n/a,1.86,0,0,25.85,0,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,O-943329179234764,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/09/25,"6:45 PM PDT, UTC-07:00",41.95,0,0,0,n/a,3.25,0,0,45.2,-5.24,n/a,0,-1.68,0,0,0,n/a
MARKETPLACE,O-668129535887945,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/15/25,"12:09 PM PDT, UTC-07:00",23.97,0,0,0,n/a,1.86,0,0,25.83,-3,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,W-056729284236762,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/20/25,"7:38 PM PDT, UTC-07:00",79.83,4.99,0,0,n/a,6.58,0,9.03,100.43,0,n/a,0,-3.36,0,0,0,n/a
MARKETPLACE,O-965730276448932,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/28/25,"3:31 PM PDT, UTC-07:00",26.55,2.99,0,0,n/a,2.29,0,5.21,37.04,-3.69,n/a,0,-1.43,0,0,0,n/a
MARKETPLACE,O-197228677653649,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/19/25,"2:20 PM PST, UTC-08:00",16.99,0,0,0,n/a,1.32,0,0,18.31,-2.12,n/a,0,-0.86,0,0,0,n/a
MARKETPLACE,O-776330266635541,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/26/25,"6:46 PM PDT, UTC-07:00",37.66,4.99,0,0,n/a,3.31,0,3,48.96,-5.33,n/a,0,-1.79,0,0,0,n/a
MARKETPLACE,O-759029967071044,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/27/25,"7:54 PM PDT, UTC-07:00",23.98,2.99,0,0,n/a,2.09,0,4.07,33.13,-3.37,n/a,0,-1.31,0,0,0,n/a
MARKETPLACE,O-632928597860687,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/10/25,"5:50 PM PST, UTC-08:00",12.99,0,0,0,n/a,1.01,0,0,14,-1.62,n/a,0,-0.73,0,0,0,n/a
MARKETPLACE,O-353829577791105,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/19/25,"2:52 PM PDT, UTC-07:00",21.68,2.99,0,0,n/a,1.91,0,2.45,29.03,-3.08,n/a,0,-1.19,0,0,0,n/a
MARKETPLACE,O-126529853700305,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/17/25,"5:14 PM PDT, UTC-07:00",21.98,2.99,0,0,n/a,1.93,0,3.73,30.63,-3.12,n/a,0,-1.23,0,0,0,n/a
MARKETPLACE,O-457529161895206,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/08/25,"5:06 PM PST, UTC-08:00",16.98,0,0,0,n/a,1.32,0,0,18.3,-2.12,n/a,0,-0.86,0,0,0,n/a
MARKETPLACE,O-480129792456087,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/10/25,"9:25 PM PDT, UTC-07:00",24.48,2.99,0,0,n/a,2.13,0,5.54,35.14,-3.43,n/a,0,-1.37,0,0,0,n/a
MARKETPLACE,O-621029039112698,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/23/25,"5:09 PM PST, UTC-08:00",24.16,2.99,0,0,n/a,2.1,0,5,34.25,-3.39,n/a,0,-1.34,0,0,0,n/a
MARKETPLACE,O-790729863839704,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/18/25,"2:30 PM PDT, UTC-07:00",42.82,2.99,0,0,n/a,3.55,0,4.84,54.2,-5.73,n/a,0,-1.95,0,0,0,n/a
MARKETPLACE,O-898728936537614,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/13/25,"6:49 PM PST, UTC-08:00",20.99,0,0,0,n/a,1.63,0,0,22.62,-2.62,n/a,0,-0.99,0,0,0,n/a
MARKETPLACE,W-717429960096762,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/27/25,"5:39 PM PDT, UTC-07:00",20.99,0,0,0,n/a,1.63,0,0,22.62,0,n/a,0,-0.99,0,0,0,n/a
MARKETPLACE,O-738829527534969,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/13/25,"8:34 PM PDT, UTC-07:00",41.95,0,0,0,n/a,3.25,0,0,45.2,-5.24,n/a,0,-1.68,0,0,0,n/a
MARKETPLACE,O-329129236269714,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/15/25,"9:56 PM PDT, UTC-07:00",93.01,0,0,0,n/a,7.21,0,0,100.22,-11.63,n/a,0,-3.36,0,0,0,n/a
MARKETPLACE,O-829129103226778,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/02/25,"8:59 PM PST, UTC-08:00",16.48,2.99,0,0,n/a,1.51,0,3.73,24.71,-2.43,n/a,0,-1.05,0,0,0,n/a
MARKETPLACE,O-268329792016433,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/11/25,"5:35 PM PDT, UTC-07:00",57.45,0,0,0,n/a,4.45,0,0,61.9,-7.18,n/a,0,-2.19,0,0,0,n/a
MARKETPLACE,O-355729667993786,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/27/25,"7:27 PM PDT, UTC-07:00",22.98,2.99,0,0,n/a,2.01,0,5.2,33.18,-3.25,n/a,0,-1.31,0,0,0,n/a
MARKETPLACE,O-507329378240958,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/30/25,"12:01 PM PDT, UTC-07:00",40.98,2.99,0,0,n/a,3.41,0,6.96,54.34,-5.5,n/a,0,-1.96,0,0,0,n/a
MARKETPLACE,O-827630024076048,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/02/25,"10:15 PM PDT, UTC-07:00",21.98,0,0,0,n/a,1.7,0,0,23.68,-2.75,n/a,0,-1.02,0,0,0,n/a
MARKETPLACE,O-115928509711613,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/01/25,"7:48 PM PST, UTC-08:00",17.97,0,0,0,n/a,1.39,0,0,19.36,-2.25,n/a,0,-0.89,0,0,0,n/a
MARKETPLACE,W-477629235148051,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/15/25,"7:35 PM PDT, UTC-07:00",64.82,0,0,0,n/a,5.02,0,0,69.84,0,n/a,0,-2.43,0,0,0,n/a
MARKETPLACE,W-163028874563782,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/07/25,"7:46 PM PST, UTC-08:00",29.98,0,0,0,n/a,2.32,0,0,32.3,0,n/a,0,-1.29,0,0,0,n/a
MARKETPLACE,O-595229107719385,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/02/25,"6:08 PM PST, UTC-08:00",18.96,4.99,0,0,n/a,1.86,0,2.15,27.96,-2.99,n/a,0,-1.15,0,0,0,n/a
MARKETPLACE,O-278929508886321,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/12/25,"4:29 PM PDT, UTC-07:00",74.85,2.99,0,0,n/a,6.03,0,5,88.87,-9.73,n/a,0,-3.01,0,0,0,n/a
MARKETPLACE,W-379929505708387,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/11/25,"7:57 PM PDT, UTC-07:00",43.36,0,0,0,n/a,3.36,0,0,46.72,0,n/a,0,-1.72,0,0,0,n/a
MARKETPLACE,O-750829626125239,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/23/25,"7:01 PM PDT, UTC-07:00",21.68,4.99,0,0,n/a,2.07,0,0,28.74,-3.33,n/a,0,-1.18,0,0,0,n/a
MARKETPLACE,O-396928798470776,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/31/25,"12:51 PM PST, UTC-08:00",15.83,2.99,0,0,n/a,1.46,0,1.79,22.07,-2.35,n/a,0,-0.97,0,0,0,n/a
MARKETPLACE,O-925329711608420,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/02/25,"5:24 PM PDT, UTC-07:00",23.83,0,0,0,n/a,1.85,0,0,25.68,-2.98,n/a,0,-1.08,0,0,0,n/a
MARKETPLACE,O-028929961357508,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/28/25,"12:50 PM PDT, UTC-07:00",65.52,2.99,0,0,n/a,5.31,0,3,76.82,-8.56,n/a,0,-2.64,0,0,0,n/a
MARKETPLACE,O-404729429050274,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/04/25,"11:45 AM PDT, UTC-07:00",44.71,0,0,0,n/a,3.47,0,0,48.18,-5.59,n/a,0,-1.77,0,0,0,n/a
MARKETPLACE,W-453429498806347,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/10/25,"5:59 PM PDT, UTC-07:00",128.4,0,0,0,n/a,9.95,0,0,138.35,0,n/a,0,-4.52,0,0,0,n/a
MARKETPLACE,O-530729937964118,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/25/25,"2:24 PM PDT, UTC-07:00",14.98,0,0,0,n/a,1.16,0,0,16.14,-1.87,n/a,0,-0.79,0,0,0,n/a
MARKETPLACE,W-877228520697182,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/03/25,"4:51 PM PST, UTC-08:00",48.47,2.99,0,0,n/a,3.99,0,9.1,64.55,0,n/a,0,-2.27,0,0,0,n/a
MARKETPLACE,W-185329856090429,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/16/25,"7:24 PM PDT, UTC-07:00",70.31,0,0,0,n/a,5.45,0,0,75.76,0,n/a,0,-2.61,0,0,0,n/a
MARKETPLACE,W-868928664417719,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/17/25,"4:39 PM PST, UTC-08:00",32.37,0,0,0,n/a,2.51,0,3.49,38.37,0,n/a,0,-1.47,0,0,0,n/a
MARKETPLACE,O-622829501118754,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/12/25,"3:02 PM PDT, UTC-07:00",61.8,0,0,0,n/a,4.79,0,0,66.59,-7.73,n/a,0,-2.33,0,0,0,n/a
MARKETPLACE,W-553528493989068,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/01/25,"11:58 AM PST, UTC-08:00",57.36,0,0,0,n/a,4.45,0,0,61.81,0,n/a,0,-2.19,0,0,0,n/a
MARKETPLACE,O-356129942102533,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/25/25,"6:14 PM PDT, UTC-07:00",24.16,2.99,0,0,n/a,2.1,0,5,34.25,-3.39,n/a,0,-1.34,0,0,0,n/a
MARKETPLACE,O-100129376467811,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/30/25,"5:10 PM PDT, UTC-07:00",38.97,0,0,0,n/a,3.02,0,0,41.99,-4.87,n/a,0,-1.58,0,0,0,n/a
MARKETPLACE,O-551628742257623,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/25/25,"7:29 PM PST, UTC-08:00",70.64,0,0,0,n/a,5.47,0,0,76.11,-8.83,n/a,0,-2.62,0,0,0,n/a
MARKETPLACE,O-125028740397289,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Adjustment of O-125028740397289,Refund due to a missing item,01/26/25,"5:37 PM PST, UTC-08:00",-18.99,0,0,0,n/a,-1.47,0,0,-20.46,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-848928879799187,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/08/25,"11:31 AM PST, UTC-08:00",20.99,0,0,0,n/a,1.63,0,0,22.62,-2.62,n/a,0,-0.99,0,0,0,n/a
MARKETPLACE,O-788328909183013,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/10/25,"7:35 PM PST, UTC-08:00",51.96,2.99,0,0,n/a,4.26,0,0,59.21,-6.87,n/a,0,-2.11,0,0,0,n/a
MARKETPLACE,O-785328806716147,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/01/25,"3:09 PM PST, UTC-08:00",25.37,0,0,0,n/a,1.97,0,0,27.34,-3.17,n/a,0,-1.13,0,0,0,n/a
MARKETPLACE,O-707828929460853,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/12/25,"8:03 PM PST, UTC-08:00",56.44,0,0,0,n/a,4.37,0,0,60.81,-7.06,n/a,0,-2.15,0,0,0,n/a
MARKETPLACE,O-714629260258545,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/19/25,"12:47 PM PDT, UTC-07:00",34.98,0,0,0,n/a,2.71,0,0,37.69,-4.37,n/a,0,-1.45,0,0,0,n/a
MARKETPLACE,O-143828987127817,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Adjustment of O-143828987127817,,02/18/25,"6:46 PM PST, UTC-08:00",-78.25,0,0,0,n/a,-6.06,0,0,-84.31,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-762629932948752,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,05/24/25,"9:05 PM PDT, UTC-07:00",36.97,2.99,0,0,n/a,3.1,0,6.5,49.56,-5,n/a,0,-1.81,0,0,0,n/a
MARKETPLACE,W-474430131170372,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/13/25,"5:58 PM PDT, UTC-07:00",33.45,0,0,0,n/a,2.59,0,0,36.04,0,n/a,0,-1.4,0,0,0,n/a
MARKETPLACE,O-780629122713080,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Cancelation of O-780629122713080,,03/04/25,"10:27 PM PST, UTC-08:00",-27.98,-4.99,0,0,n/a,-2.56,0,-2,-37.53,4.12,n/a,0,1.44,0,0,0,n/a
MARKETPLACE,O-646129420323122,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/03/25,"8:41 PM PDT, UTC-07:00",24.16,2.99,0,0,n/a,2.1,0,4.78,34.03,-3.39,n/a,0,-1.34,0,0,0,n/a
MARKETPLACE,O-821529631296765,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/24/25,"6:59 PM PDT, UTC-07:00",74.89,2.99,0,0,n/a,6.03,0,9.2,93.11,-9.74,n/a,0,-3.14,0,0,0,n/a
MARKETPLACE,O-592828904172421,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/11/25,"12:31 PM PST, UTC-08:00",17.98,2.99,0,0,n/a,1.62,0,4.07,26.66,-2.62,n/a,0,-1.11,0,0,0,n/a
MARKETPLACE,O-696030241542789,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/24/25,"9:21 PM PDT, UTC-07:00",27.97,0,0,0,n/a,2.17,0,0,30.14,-3.5,n/a,0,-1.22,0,0,0,n/a
MARKETPLACE,O-892830046218049,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/04/25,"9:18 PM PDT, UTC-07:00",50.17,0,0,0,n/a,3.89,0,0,54.06,-6.27,n/a,0,-1.95,0,0,0,n/a
MARKETPLACE,O-780629122713080,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/04/25,"10:03 PM PST, UTC-08:00",27.98,4.99,0,0,n/a,2.56,0,2,37.53,-4.12,n/a,0,-1.44,0,0,0,n/a
MARKETPLACE,W-297329491885079,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/10/25,"7:20 PM PDT, UTC-07:00",16.99,0,0,0,n/a,1.32,0,0,18.31,0,n/a,0,-0.86,0,0,0,n/a
MARKETPLACE,O-121329488703061,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/09/25,"7:32 PM PDT, UTC-07:00",83.97,4.99,0,0,n/a,6.9,0,14.47,110.33,-11.12,n/a,0,-3.67,0,0,0,n/a
MARKETPLACE,O-829130199803087,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/20/25,"4:06 PM PDT, UTC-07:00",36.37,2.99,0,0,n/a,3.05,0,4.11,46.52,-4.92,n/a,0,-1.72,0,0,0,n/a
MARKETPLACE,O-651029267159118,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/18/25,"9:46 PM PDT, UTC-07:00",29.97,4.99,0,0,n/a,2.71,0,3,40.67,-4.37,n/a,0,-1.54,0,0,0,n/a
MARKETPLACE,W-177228503415023,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/01/25,"5:14 PM PST, UTC-08:00",27.33,0,0,0,n/a,2.12,0,0,29.45,0,n/a,0,-1.2,0,0,0,n/a
MARKETPLACE,O-726328803221081,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/31/25,"6:12 PM PST, UTC-08:00",58.29,0,0,0,n/a,4.52,0,0,62.81,-7.29,n/a,0,-2.22,0,0,0,n/a
MARKETPLACE,O-204228633689112,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/15/25,"12:23 PM PST, UTC-08:00",14.48,0,0,0,n/a,1.12,0,0,15.6,-1.81,n/a,0,-0.78,0,0,0,n/a
MARKETPLACE,O-948329014484213,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Adjustment of O-948329014484213,INCORRECT_ITEM - Refund requested by diner via help interaction,02/21/25,"7:57 PM PST, UTC-08:00",-9.37,0,0,0,n/a,-0.73,0,0,-10.1,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-777729419905649,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/02/25,"9:09 PM PDT, UTC-07:00",17.48,0,0,0,n/a,1.35,0,0,18.83,-2.19,n/a,0,-0.87,0,0,0,n/a
MARKETPLACE,O-569628905657026,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/10/25,"7:59 PM PST, UTC-08:00",26.97,0,0,0,n/a,2.09,0,0,29.06,-3.37,n/a,0,-1.19,0,0,0,n/a
MARKETPLACE,O-323028709421505,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/22/25,"12:34 PM PST, UTC-08:00",26.48,2.99,0,0,n/a,2.28,0,4.05,35.8,-3.68,n/a,0,-1.39,0,0,0,n/a
MARKETPLACE,W-812728809137400,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/31/25,"6:20 PM PST, UTC-08:00",35.81,2.99,0,0,n/a,3.01,0,6.85,48.66,0,n/a,0,-1.78,0,0,0,n/a
MARKETPLACE,W-341229155201277,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/07/25,"7:48 PM PST, UTC-08:00",27.98,2.99,0,0,n/a,2.4,0,3.17,36.54,0,n/a,0,-1.41,0,0,0,n/a
MARKETPLACE,O-268329792016433,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Cancelation of O-268329792016433,,05/11/25,"5:35 PM PDT, UTC-07:00",-57.45,0,0,0,n/a,-4.45,0,0,-61.9,7.18,n/a,0,2.19,0,0,0,n/a
MARKETPLACE,O-345729370984282,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/29/25,"6:35 PM PDT, UTC-07:00",12.49,0,0,0,n/a,0.97,0,0,13.46,-1.56,n/a,0,-0.71,0,0,0,n/a
MARKETPLACE,O-129829294105825,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/21/25,"9:02 PM PDT, UTC-07:00",23.98,0,0,0,n/a,1.86,0,0,25.84,-3,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,O-098828591743002,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/10/25,"5:38 PM PST, UTC-08:00",55.98,2.99,0,0,n/a,4.57,0,9.59,73.13,-7.37,n/a,0,-2.53,0,0,0,n/a
MARKETPLACE,T-AwEAAAAAAATV6eAd10DkqhHvl0Hdd-ckgSw,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Account Adjustment,MOL Credits - GH Ads Jan 2025,02/06/25,"8:53 AM PST, UTC-08:00",0,0,0,0,n/a,0,0,0,84,0,n/a,0,0,0,0,0,n/a
MARKETPLACE,O-347728742380156,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,01/25/25,"8:01 PM PST, UTC-08:00",23.98,2.99,0,0,n/a,2.09,0,3.87,32.93,-3.37,n/a,0,-1.3,0,0,0,n/a
MARKETPLACE,O-139529467006719,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/07/25,"8:31 PM PDT, UTC-07:00",16.99,2.99,0,0,n/a,1.55,0,3.85,25.38,-2.5,n/a,0,-1.07,0,0,0,n/a
MARKETPLACE,O-431728828651428,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/02/25,"7:08 PM PST, UTC-08:00",23.97,0,0,0,n/a,1.86,0,0,25.83,-3,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,O-250129367840805,Self Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/28/25,"7:59 PM PDT, UTC-07:00",41.98,2.99,0,0,n/a,3.48,0,5.3,53.75,-5.62,n/a,0,-1.94,0,0,0,n/a
MARKETPLACE,W-376029330144615,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/26/25,"12:09 PM PDT, UTC-07:00",57.44,0,0,0,n/a,4.45,0,0,61.89,0,n/a,0,-2.19,0,0,0,n/a
MARKETPLACE,O-761328949023130,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,02/14/25,"5:01 PM PST, UTC-08:00",20.99,0,0,0,n/a,1.63,0,0,22.62,-2.62,n/a,0,-0.99,0,0,0,n/a
MARKETPLACE,O-444429420994935,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/03/25,"6:25 PM PDT, UTC-07:00",23.99,0,0,0,n/a,1.86,0,0,25.85,-3,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,O-371529490430863,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/11/25,"5:06 PM PDT, UTC-07:00",20.99,0,0,0,n/a,1.63,0,0,22.62,-2.62,n/a,0,-0.99,0,0,0,n/a
MARKETPLACE,O-471729539222212,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/15/25,"1:16 PM PDT, UTC-07:00",12.49,0,0,0,n/a,0.97,0,0,13.46,-1.56,n/a,0,-0.71,0,0,0,n/a
MARKETPLACE,O-441529645899329,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,04/25/25,"6:41 PM PDT, UTC-07:00",46.97,0,0,0,n/a,3.64,0,0,50.61,-5.87,n/a,0,-1.84,0,0,0,n/a
MARKETPLACE,O-988830144788506,Grubhub Delivery,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/15/25,"3:22 PM PDT, UTC-07:00",57.94,0,0,0,n/a,4.49,0,0,62.43,-7.24,n/a,0,-2.2,0,0,0,n/a
MARKETPLACE,O-985429284706197,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/20/25,"5:59 PM PDT, UTC-07:00",24.98,0,0,0,n/a,1.94,0,0,26.92,-3.12,n/a,0,-1.12,0,0,0,n/a
MARKETPLACE,O-868129220782298,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/14/25,"8:30 PM PDT, UTC-07:00",23.99,0,0,0,n/a,1.86,0,0,25.85,-3,n/a,0,-1.09,0,0,0,n/a
MARKETPLACE,W-311730156205605,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,06/15/25,"7:41 PM PDT, UTC-07:00",20.99,0,0,0,n/a,1.63,0,0,22.62,0,n/a,0,-0.99,0,0,0,n/a
MARKETPLACE,W-208629092444667,Pick-Up,Ameci Pizza & Pasta - Trabuco Rd,Prepaid Order,,03/02/25,"3:24 PM PST, UTC-08:00",41.98,0,0,0,n/a,3.25,0,0,45.23,0,n/a,0,-1.68,0,0,0,n/a
