Transaction Type,Date,Order Number,Store,Location,Delivery Platform,Subtotal,Commission,Adjustments,Taxes,Tip,Other,You earned,Notes
Delivery,1/1/21,#ff05b8db,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$33.98,-$13.59,$0.00,$2.63,,,$23.03,
Delivery,1/1/21,#1e4bdf7b,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.99,-$8.39,$0.00,$1.63,,,$14.23,
Delivery,1/1/21,#b5b5e93f,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$31.97,-$12.78,$0.00,$2.48,,,$21.67,
Delivery,1/1/21,#5964c5c4,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.95,-$7.18,$0.00,$1.39,,,$12.16,
Delivery,1/1/21,#3c86c9dd,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$43.73,-$17.49,$0.00,$3.39,,,$29.63,
Delivery,1/1/21,#7c1a88b1,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.99,-$8.39,$0.00,$1.63,,,$14.23,
Delivery,1/1/21,#C2759,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,-$10.39,$0.00,$2.01,,,$17.60,
Delivery,1/1/21,#9daa3803,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,1/1/21,#18f74c81,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$32.97,-$13.18,$0.00,$2.56,,,$22.35,
Payment,1/1/21,,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$157.02,Uber Eats direct payment debit
Payment,1/1/21,,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$61.16,Uber Eats direct payment debit
Payment,1/1/21,,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$90.12,Uber Eats direct payment debit
Payment,1/1/21,,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$85.15,Uber Eats direct payment debit
Payment,1/1/21,,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$22.30,Uber Eats direct payment debit
Payment,1/1/21,,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$24.09,Uber Eats direct payment debit
Payment,1/1/21,,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$20.20,Uber Eats direct payment debit
Payment,1/1/21,,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$34.96,Uber Eats direct payment debit
Payment,1/1/21,,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$236.90,Uber Eats direct payment debit
Payment,1/1/21,,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$276.58,Uber Eats direct payment debit
Delivery,1/1/21,#218,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$15.99,-$6.40,$0.00,$1.24,,,$10.83,
Delivery,1/1/21,#24fd76fc,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.49,-$6.19,$0.00,$1.20,,,$10.50,
Delivery,1/1/21,#205813889523003,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$29.00,-$11.36,$0.00,$1.63,,,$19.27,
Delivery,1/1/21,#148,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$29.99,-$12.00,$0.00,$2.33,,,$20.32,
Delivery,1/1/21,#99ac31fb,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$24.98,-$9.98,$0.00,$1.94,,,$16.94,
Delivery,1/1/21,#220,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$20.48,-$8.19,$0.00,$1.59,,,$13.88,
Delivery,1/1/21,#2fd573b0,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.49,-$6.19,$0.00,$1.20,,,$10.50,
Delivery,1/1/21,#9a9e84ad,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$40.85,-$16.34,$0.00,$3.17,,,$27.68,
Delivery,1/1/21,#151,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$26.95,-$10.78,$0.00,$2.09,,,$18.26,
Delivery,1/1/21,#382f0ebf,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,1/1/21,#97de2bf9,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$71.95,-$28.78,$0.00,$5.58,,,$48.75,
Delivery,1/1/21,#51231ee8,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.99,-$7.19,$0.00,$1.39,,,$12.19,
Delivery,1/1/21,#7e5b3aee,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.95,-$6.38,$0.00,$1.24,,,$10.81,
Delivery,1/1/21,#6799c3c6,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.95,-$10.38,$0.00,$2.01,,,$17.58,
Delivery,1/1/21,#224,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$27.90,-$11.16,$0.00,$2.17,,,$18.91,
Delivery,1/1/21,#e3053a81,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,1/1/21,#58ded12c,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,1/1/21,#51415,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$35.96,-$14.38,$0.00,$2.56,,,$24.14,
Delivery,1/1/21,#498f85cc,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.98,-$9.58,$0.00,$1.86,,,$16.26,
Delivery,1/1/21,#3d9323ca,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$34.00,-$13.60,$0.00,$2.64,,,$23.04,
Delivery,1/1/21,#6508d2eb,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$59.95,-$23.98,$0.00,$4.65,,,$40.62,
Delivery,1/1/21,#2d82e162,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.49,-$6.19,$0.00,$1.20,,,$10.50,
Delivery,1/1/21,#27EAE,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$38.00,-$15.20,$0.00,$2.71,,,$25.51,
Delivery,1/1/21,#d352583b,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
